mood_total_length,clip_total_length,length_ratio,mood_mean_direction_change,mood_max_direction_change,mood_direction_change_sum,mood_direction_change_std,clip_mean_direction_change,clip_max_direction_change,clip_direction_change_sum,num_segments,interpolation_steps,mood_cumulative_lengths,clip_cumulative_lengths,mood_direction_profile,clip_direction_profile,pair,left_path,right_path,training_steps,z_length_ratio,z_mood_mean_direction_change,creativity_score,rank_creativity,rank_length_ratio,rank_mood_mean_direction,rank_mood_direction_sum
488.1192932128906,132.70687866210938,3.678176279435461,13.831404685974121,15.529468536376953,262.79669189453125,1.0573487281799316,0.014724449254572392,0.02797645330429077,0.2797645330429077,20,21,"[  0.          20.44860077  41.63786316  64.07080841  88.01023865
 113.40831757 139.93292236 167.11308289 194.49415588 221.65875244
 248.32221985 274.41281128 299.94775391 324.95578003 349.48703003
 373.60134888 397.34729004 420.6987915  443.61297607 466.08944702
 488.11935425]","[  0.           6.63534403  13.27068806  19.90603256  26.54137611
  33.17671967  39.81206512  46.44740677  53.08275223  59.71809387
  66.35343933  72.98878479  79.62413025  86.25946808  92.89481354
  99.530159   106.16550446 112.80084991 119.43618774 126.0715332
 132.70687866]","[15.529469  15.093574  14.104895  13.115559  12.236961  11.963028
 11.968875  12.382315  13.327703  14.230179  14.621604  14.863847
 14.9140215 14.773034  14.406259  13.992968  13.890728  13.776408
 13.605265 ]","[0.02797645 0.02797645 0.02797645 0.02797645 0.         0.
 0.02797645 0.02797645 0.02797645 0.         0.         0.02797645
 0.02797645 0.         0.         0.         0.02797645 0.
 0.        ]",01547,images/creativity/left/01547.jpg,images/creativity/right/01547.jpg,1000,0.8516966533806829,0.7233344574104535,1.5750311107911363,9,8,7,7
482.72491455078125,156.04051208496094,3.0935870954329294,11.34244155883789,12.507161140441895,215.5063934326172,0.5563046336174011,0.01785227470099926,0.03426402062177658,0.3391932249069214,20,21,"[  0.          21.43533516  43.52405548  66.3991394   90.04044342
 114.34147644 139.16415405 164.36700439 189.81401062 215.35754395
 240.83964539 266.13388062 291.14312744 315.80236816 340.13809204
 364.23150635 388.14736938 411.92922974 435.61077881 459.21087646
 482.72491455]","[  0.           7.80202532  15.60405064  23.40607643  31.20810127
  39.01012421  46.81215286  54.61417389  62.41620255  70.21822357
  78.02024841  85.82227325  93.6242981  101.42631531 109.22834015
 117.03036499 124.83238983 132.63441467 140.43643188 148.23846436
 156.04049683]","[12.507161  11.8030815 11.216664  10.8795805 10.7638235 10.79585
 10.901669  11.050719  11.34031   11.650344  11.768841  11.928296
 12.095316  11.942349  11.610738  11.2625    10.950694  10.650576
 10.387885 ]","[0.01978234 0.01978234 0.01978234 0.         0.01978234 0.
 0.         0.01978234 0.01978234 0.01978234 0.01978234 0.01978234
 0.01978234 0.01978234 0.01978234 0.02797645 0.01978234 0.01978234
 0.03426402]",01577,images/creativity/left/01577.jpg,images/creativity/right/01577.jpg,1000,0.052475573492228984,-0.0975647096029143,-0.04508913611068532,16,18,16,16
424.7377014160156,144.23516845703125,2.944758244190273,10.270674705505371,11.588708877563477,195.142822265625,0.5945418477058411,0.002944889711216092,0.02797645330429077,0.05595290660858154,20,21,"[  0.          17.7002182   35.75921631  54.388134    73.7114563
  93.73945618 114.40296936 135.61108398 157.27757263 179.31594849
 201.64686584 224.20863342 246.93521118 269.71853638 292.41195679
 314.89407349 337.13430786 359.18737793 381.12414551 402.9777832
 424.73776245]","[  0.           7.21175814  14.42351532  21.63527489  28.84703255
  36.05879211  43.27055359  50.48230743  57.69406891  64.90582275
  72.11758423  79.3293457   86.54110718  93.75286102 100.9646225
 108.17638397 115.38814545 122.59990692 129.81166077 137.02342224
 144.23518372]","[11.588709  11.366574  10.797363  10.198597   9.822569   9.683386
  9.614129   9.582854   9.670688   9.807444   9.852791   9.820347
  9.909152  10.253881  10.691114  10.913796  10.814559  10.5409975
 10.213861 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02797645 0.02797645 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",01736,images/creativity/left/01736.jpg,images/creativity/right/01736.jpg,1000,-0.1509957846234195,-0.45105026651652946,-0.602046051139949,24,23,29,29
443.5569763183594,158.84930419921875,2.792312994724096,10.33867359161377,12.56502914428711,196.43479919433594,0.8465856909751892,0.005205878987908363,0.01978234015405178,0.09891170263290405,20,21,"[  0.          17.37212563  35.3558197   54.1161499   73.73365784
  94.2151947  115.50648499 137.50135803 160.0697937  183.08979797
 206.45259094 230.06323242 253.84405518 277.72253418 301.62298584
 325.48117065 349.26062012 372.95059204 396.55596924 420.08792114
 443.55703735]","[  0.           7.94246483  15.88492966  23.82739639  31.76985931
  39.71232605  47.65479279  55.59725571  63.53972244  71.48218536
  79.4246521   87.36711884  95.30958557 103.25204468 111.19451141
 119.13697815 127.07944489 135.02191162 142.96437073 150.90684509
 158.8493042 ]","[12.565029  12.164308  11.617574  11.071457  10.5887    10.224757
 10.0504055  9.975217   9.90933    9.876472   9.845385   9.779919
  9.749735   9.80997    9.897774   9.936144   9.90262    9.803272
  9.666743 ]","[0.         0.         0.         0.         0.01978234 0.01978234
 0.01978234 0.         0.         0.01978234 0.         0.
 0.         0.         0.         0.         0.01978234 0.
 0.        ]",01879,images/creativity/left/01879.jpg,images/creativity/right/01879.jpg,1000,-0.359411301427944,-0.42862316490315716,-0.7880344663311012,28,27,28,28
492.8286437988281,116.53014373779297,4.229194507026033,14.208305358886719,15.438222885131836,269.9577941894531,1.0605710744857788,0.0,0.0,0.0,20,21,"[  0.          21.91138268  44.37906647  67.6588974   91.83509064
 116.69441223 142.02511597 167.49530029 192.79302979 217.87185669
 242.74020386 267.45968628 292.20214844 317.17889404 342.48919678
 367.9609375  393.35147095 418.53762817 443.54794312 468.34631348
 492.82870483]","[  0.           5.82650757  11.65301514  17.47952271  23.30603027
  29.13253784  34.95904541  40.78555298  46.61206055  52.43856812
  58.26507568  64.09158325  69.91809082  75.74459076  81.57109833
  87.3976059   93.22411346  99.05062103 104.87712097 110.70362854
 116.53013611]","[15.326911  15.40505   14.779689  14.538156  14.443411  13.989055
 14.369824  14.750865  14.79109   15.148648  15.438223  15.42494
 14.6621065 13.644799  13.165656  13.003992  12.793838  12.118404
 12.16314  ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],01933,images/creativity/left/01933.jpg,images/creativity/right/01933.jpg,1000,1.605021201532521,0.8476422243948194,2.4526634259273403,4,3,6,6
393.1823425292969,158.2794189453125,2.484102766798419,10.151200294494629,10.91415786743164,192.872802734375,0.2969142198562622,0.016457363963127136,0.03426402062177658,0.3126899302005768,20,21,"[  0.          18.24531364  36.64065552  55.30511856  74.29167175
  93.59246826 113.16503143 132.96992493 152.99150085 173.20980835
 193.56678772 213.98622131 234.40925598 254.78816223 275.06912231
 295.2041626  315.16635132 334.94668579 354.54574585 373.96166992
 393.18234253]","[  0.           7.91397095  15.82794189  23.74191284  31.65588379
  39.56985474  47.48382568  55.39779282  63.31176758  71.22573853
  79.13970947  87.05368042  94.96765137 102.88161469 110.79558563
 118.70955658 126.62352753 134.5375061  142.45147705 150.365448
 158.27941895]","[10.914158 10.660143 10.321842 10.019125  9.84796   9.868286  9.947321
  9.889425  9.789544  9.843586  9.982232 10.062707 10.143325 10.283595
 10.394455 10.423527 10.360937 10.186787  9.933848]","[0.         0.         0.         0.03426402 0.03426402 0.01978234
 0.02797645 0.03426402 0.03426402 0.01978234 0.         0.03426402
 0.01978234 0.         0.         0.         0.01978234 0.03426402
 0.        ]",01986,images/creativity/left/01986.jpg,images/creativity/right/01986.jpg,1000,-0.7807809023994857,-0.49045480546242237,-1.271235707861908,33,35,31,31
482.50823974609375,154.57540893554688,3.1215071211442478,13.471977233886719,15.71342658996582,255.9675750732422,1.1519182920455933,0.039964620023965836,0.05233915150165558,0.75932776927948,20,21,"[  0.          21.82073212  44.32136917  67.57132721  91.47573853
 115.92727661 140.76257324 165.7487793  190.64012146 215.27761841
 239.72912598 264.17950439 288.77990723 313.50604248 338.24072266
 362.91592407 387.4135437  411.57949829 435.38937378 458.97845459
 482.50827026]","[  0.           7.72877026  15.45754051  23.18631172  30.91508102
  38.64384842  46.37261963  54.10138702  61.83016205  69.55892944
  77.28770447  85.01647949  92.74525452 100.47401428 108.20278931
 115.93156433 123.66033936 131.38911438 139.11787415 146.84664917
 154.57542419]","[15.713427  14.489603  14.000832  13.771057  13.490827  13.488938
 13.692593  14.263608  14.823628  14.917418  14.4669695 13.564555
 13.004554  12.496764  11.762693  11.486998  11.879588  12.29791
 12.355594 ]","[0.03426402 0.03426402 0.03426402 0.         0.03426402 0.03956468
 0.03956468 0.04423466 0.04423466 0.05233915 0.04423466 0.04423466
 0.04423466 0.04423466 0.04423466 0.04423466 0.04423466 0.04423466
 0.04845664]",01988,images/creativity/left/01988.jpg,images/creativity/right/01988.jpg,1000,0.09064643554399184,0.6047896333415768,0.6954360688855686,13,17,9,9
403.41839599609375,197.44515991210938,2.043192125730867,9.524781227111816,10.925929069519043,180.97084045410156,0.7417692542076111,0.0,0.0,0.0,20,21,"[  0.          15.32268715  31.17221832  47.64495087  64.79364014
  82.62547302 101.1124649  120.2101593  139.87167358 160.05000305
 180.69807434 201.77487183 223.23904419 245.02455139 267.04879761
 289.25534058 311.625      334.17712402 356.96405029 380.03579712
 403.418396  ]","[  0.           9.87225914  19.74451828  29.61677933  39.48903656
  49.36129379  59.23355484  69.10581207  78.97807312  88.85032654
  98.72258759 108.59484863 118.46710968 128.33935547 138.21162415
 148.08389282 157.9561615  167.82841492 177.70066833 187.57293701
 197.44519043]","[ 9.68988    9.4244795  9.081578   8.77259    8.610644   8.620584
  8.735632   8.878741   9.038072   9.195862   9.265543   9.282665
  9.474382   9.809368  10.125896  10.463261  10.714137  10.861581
 10.925929 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],02140,images/creativity/left/02140.jpg,images/creativity/right/02140.jpg,1000,-1.3835718679723168,-0.69705766149087,-2.0806295294631867,41,42,36,36
520.2347412109375,159.67083740234375,3.2581700558132174,13.3135404586792,14.633071899414062,252.957275390625,0.5914534330368042,0.03090583346784115,0.05595290660858154,0.5872108340263367,20,21,"[  0.          27.03031158  54.67446518  83.02201843 111.91558838
 141.07293701 170.2517395  199.30349731 228.08406067 256.41641235
 284.12237549 311.10491943 337.36575317 362.79455566 387.23486328
 410.68292236 433.33123779 455.47073364 477.28536987 498.8626709
 520.23480225]","[  0.           7.98354149  15.96708393  23.95062637  31.93416786
  39.91770935  47.90125275  55.88479233  63.86833572  71.85187531
  79.8354187   87.8189621   95.80250549 103.78604126 111.76958466
 119.75312805 127.73667145 135.72021484 143.70375061 151.68728638
 159.6708374 ]","[14.633072  13.888068  13.235912  12.976144  13.1403675 13.26449
 13.182543  13.083251  13.131803  13.397376  13.343516  12.974881
 13.341415  13.841238  14.241358  13.846661  13.069802  12.461805
 11.903569 ]","[0.04423466 0.05595291 0.03426402 0.         0.02797645 0.
 0.         0.03426402 0.         0.03426402 0.04845664 0.03426402
 0.03426402 0.04845664 0.03426402 0.03956468 0.04845664 0.03426402
 0.03426402]",02145,images/creativity/left/02145.jpg,images/creativity/right/02145.jpg,1000,0.2774851612950076,0.5525346941766952,0.8300198554717029,12,13,12,12
428.41607666015625,153.06993103027344,2.798825829322587,9.946879386901855,11.270051002502441,188.99070739746094,0.8758870959281921,0.03780746087431908,0.05934702232480049,0.7183417677879333,20,21,"[  0.          20.82007217  41.73612213  62.97153854  84.68028259
 106.90643311 129.59228516 152.61102295 175.79684448 198.97717285
 222.00718689 244.77989197 267.20565796 289.20135498 310.70318604
 331.65844727 352.03164673 371.84075928 391.14529419 409.99813843
 428.41601562]","[  0.           7.65349579  15.30699158  22.96048927  30.61398315
  38.26747894  45.92097855  53.57447052  61.22797012  68.8814621
  76.53495789  84.18845367  91.84194946  99.49543762 107.14893341
 114.8024292  122.45592499 130.10942078 137.76290894 145.41641235
 153.06991577]","[11.270051  11.099131  10.588086   9.942594   9.372678   8.957804
  8.723211   8.707547   8.865455   9.054427   9.211769   9.449931
  9.751045   9.992984  10.3386965 10.7584095 10.992771  11.005819
 10.908312 ]","[0.03426402 0.05233915 0.02797645 0.         0.05233915 0.
 0.         0.         0.         0.05934702 0.05934702 0.05233915
 0.05233915 0.05934702 0.05233915 0.05233915 0.05233915 0.05233915
 0.05934702]",02166,images/creativity/left/02166.jpg,images/creativity/right/02166.jpg,1000,-0.3505072798630866,-0.5578430528083392,-0.9083503326714258,30,26,34,34
423.70458984375,142.23716735839844,2.9788598698407096,10.933398246765137,12.816180229187012,207.7345733642578,0.6894004940986633,0.0,0.0,0.0,20,21,"[  0.          20.63542747  41.40624237  62.56035614  84.18260956
 106.21511078 128.53991699 151.04399109 173.63259888 196.20600891
 218.64447021 240.83847046 262.71264648 284.20452881 305.25698853
 325.85498047 346.04785156 365.90847778 385.47589111 404.74609375
 423.70458984]","[  0.           7.11185741  14.22371483  21.3355732   28.44742966
  35.55928802  42.67115021  49.78300476  56.89486313  64.0067215
  71.11858368  78.23044586  85.34230804  92.4541626   99.56602478
 106.67788696 113.78974915 120.90161133 128.01345825 135.12532043
 142.23718262]","[12.81618   12.3065    11.562295  11.075528  10.994687  11.099432
 11.140512  11.023962  10.869787  10.812466  10.748545  10.610126
 10.550179  10.666473  10.767992  10.620859  10.2823515  9.977188
  9.809528 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],02268,images/creativity/left/02268.jpg,images/creativity/right/02268.jpg,1000,-0.10437374845831722,-0.23247362427987087,-0.3368473727381881,21,22,19,19
488.21044921875,154.98983764648438,3.1499513557289287,11.063090324401855,13.940557479858398,210.19871520996094,1.0459667444229126,0.0,0.0,0.0,20,21,"[  0.          21.39553642  43.08116913  65.32520294  88.2370224
 111.82604218 136.08169556 160.96426392 186.38690186 212.18417358
 238.15376282 264.12905884 289.96920776 315.57641602 340.92236328
 366.03234863 390.93353271 415.62710571 440.08444214 464.27548218
 488.21047974]","[  0.           7.74949169  15.49898338  23.24847603  30.99796677
  38.74745941  46.49695206  54.24644089  61.99593353  69.74542236
  77.49491882  85.24441528  92.99391174 100.74339294 108.4928894
 116.24238586 123.99188232 131.74137878 139.49085999 147.24035645
 154.98985291]","[13.9405575 13.1649065 12.313068  11.699706  11.242198  10.902174
 10.729795  10.613964  10.71568   10.778899  10.821746  10.978793
 11.066103  10.898599  10.567176  10.263834   9.983729   9.810932
  9.706848 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],02482,images/creativity/left/02482.jpg,images/creativity/right/02482.jpg,1000,0.12953396973632947,-0.1896991382541531,-0.060165168517823636,17,16,18,18
