mood_total_length,clip_total_length,length_ratio,mood_mean_direction_change,mood_max_direction_change,mood_direction_change_sum,mood_direction_change_std,clip_mean_direction_change,clip_max_direction_change,clip_direction_change_sum,num_segments,interpolation_steps,mood_cumulative_lengths,clip_cumulative_lengths,mood_direction_profile,clip_direction_profile,use_cluster_correspondence,pair,left_path,right_path,training_steps,z_length_ratio,z_mood_mean_direction_change,path_score,rank_path_score,rank_length_ratio,rank_mood_mean_direction,rank_mood_direction_sum
598.748046875,365.21307373046875,1.6394485574108517,16.407346725463867,17.414430618286133,311.7395935058594,0.6320702433586121,0.0,0.0,0.0,20,21,"[  0.          25.44849396  51.79972458  79.43225861 108.24685669
 137.92501831 168.14511108 198.63424683 229.17420959 259.74075317
 290.37838745 321.06234741 351.79504395 382.78182983 414.23843384
 446.03250122 477.84429932 509.30914307 540.07049561 569.84655762
 598.74804688]","[  0.          18.26065636  36.52131271  54.78196716  73.04262543
  91.30328369 109.56394196 127.82459259 146.08525085 164.34590149
 182.60656738 200.86721802 219.12786865 237.38850403 255.64916992
 273.90982056 292.17047119 310.43112183 328.69177246 346.9524231
 365.21307373]","[17.000097 16.336641 15.932697 15.660884 15.814744 15.889445 16.392532
 16.85662  17.050882 17.197718 17.367355 17.41443  17.035547 16.437607
 16.489702 16.104202 15.570006 15.331432 15.857069]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,02140,images/creativity/left/02140.jpg,images/creativity/right/02140.jpg,1000,-0.44911456241643505,-0.49743372629656785,-0.9465482887130029,24,26,27,27
626.7160034179688,364.46038818359375,1.7195723423920242,16.925518035888672,18.79446792602539,321.5848388671875,1.4589366912841797,0.011095658876001835,0.02797645330429077,0.21081751585006714,20,21,"[  0.          31.56527328  64.77030945  99.34241486 134.46185303
 169.44009399 204.24923706 238.6947937  272.45031738 305.35855103
 337.54397583 369.29934692 400.78259277 431.98907471 462.93765259
 493.53533936 523.39306641 551.92816162 578.6907959  603.55767822
 626.71600342]","[  0.          18.22301674  36.44603729  54.66905594  72.89207458
  91.11508942 109.33811188 127.56112671 145.78414917 164.00715637
 182.23017883 200.45320129 218.67622375 236.89923096 255.12225342
 273.34527588 291.56829834 309.7913208  328.01431274 346.23733521
 364.46035767]","[17.928953 16.911203 16.95603  18.176031 18.794468 18.07246  17.96484
 18.251749 18.554884 18.427437 17.738134 17.260878 16.787968 15.882958
 14.904809 14.413917 14.578955 14.849368 15.12978 ]","[0.         0.         0.         0.         0.         0.02797645
 0.01978234 0.         0.01978234 0.02797645 0.02797645 0.01978234
 0.02797645 0.01978234 0.         0.         0.         0.01978234
 0.        ]",False,02145,images/creativity/left/02145.jpg,images/creativity/right/02145.jpg,1000,-0.07838822556929524,-0.330757057519737,-0.40914528308903225,20,17,22,22
652.7315063476562,403.2806091308594,1.6185541570035005,16.393930435180664,20.65414047241211,311.48468017578125,2.667574167251587,0.001472444855608046,0.02797645330429077,0.02797645330429077,20,21,"[  0.          34.10515594  69.88036346 107.19967651 145.83198547
 184.99737549 223.54269409 260.53024292 296.04614258 330.77246094
 364.8934021  398.34347534 431.01727295 462.96398926 494.09933472
 524.15515137 552.84686279 580.07086182 605.76263428 629.93432617
 652.73150635]","[  0.          20.16403198  40.32806396  60.49209595  80.65612793
 100.82015991 120.98419952 141.14822388 161.31225586 181.47627258
 201.64030457 221.80433655 241.96836853 262.13238525 282.29641724
 302.46044922 322.6244812  342.78851318 362.95251465 383.11654663
 403.28057861]","[17.808023 17.54936  17.428493 17.084835 17.780657 19.073242 20.65414
 19.792051 18.76261  18.030338 17.726225 17.001465 15.765044 14.394628
 13.562108 12.890987 12.245079 12.042674 11.892719]","[0.         0.         0.         0.         0.02797645 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",False,02166,images/creativity/left/02166.jpg,images/creativity/right/02166.jpg,1000,-0.5457912798912136,-0.5017492538581266,-1.0475405337493402,27,28,28,28
618.2825927734375,374.4451599121094,1.6511966476441096,16.625072479248047,17.97700309753418,315.8763732910156,1.0114821195602417,0.003123527392745018,0.01978234015405178,0.05934701859951019,20,21,"[  0.          29.58477592  60.46239471  92.49623108 125.29212952
 158.55821228 191.98390198 225.463974   258.63891602 291.08084106
 322.5892334  353.28256226 383.45889282 413.44235229 443.49142456
 473.75393677 504.2348938  534.51940918 563.9105835  591.86669922
 618.28259277]","[  0.          18.72225761  37.44451904  56.16677856  74.88903809
  93.61129761 112.33355713 131.05581665 149.77807617 168.50033569
 187.22259521 205.94485474 224.66711426 243.38935852 262.1116333
 280.83389282 299.55615234 318.27841187 337.00064087 355.72290039
 374.44515991]","[16.957752  16.920324  17.291811  17.703058  17.977003  17.811373
 16.956568  16.790201  16.931692  17.390118  17.39791   17.191294
 16.64393   16.179087  15.458172  14.6066065 14.513199  15.1435375
 16.012758 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01978234 0.01978234 0.         0.         0.
 0.01978234]",False,02268,images/creativity/left/02268.jpg,images/creativity/right/02268.jpg,1000,-0.39475708968659884,-0.42739935230175785,-0.8221564419883567,23,23,24,24
660.6632690429688,425.7236022949219,1.5518596231958297,14.856255531311035,17.429121017456055,282.26885986328125,1.5767418146133423,0.010917020961642265,0.03956468030810356,0.2074234038591385,20,21,"[  0.          25.96629906  53.46635056  82.60012817 113.24613953
 145.18835449 178.12573242 211.72250366 245.72189331 279.85217285
 313.96456909 348.21063232 382.8019104  417.95175171 453.6184082
 489.590271   525.53961182 561.01861572 595.56390381 628.80273438
 660.66320801]","[  0.          21.28617859  42.57235718  63.85853577  85.14471436
 106.43089294 127.71707153 149.00323486 170.28942871 191.57559204
 212.86177063 234.14794922 255.43412781 276.72027588 298.00646973
 319.29266357 340.57885742 361.86505127 383.1512146  404.43740845
 425.72360229]","[12.653652 12.570225 12.768166 13.170198 13.533039 14.209421 14.938576
 15.529418 16.574625 17.245552 17.429121 17.233637 16.527882 15.973205
 15.193619 14.71005  13.942117 13.919364 14.147014]","[0.02797645 0.02797645 0.03956468 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02797645 0.02797645 0.         0.02797645
 0.02797645]",False,02482,images/creativity/left/02482.jpg,images/creativity/right/02482.jpg,1000,-0.8543815469642868,-0.9963627638739729,-1.8507443108382597,42,41,43,43
582.2852783203125,363.3870849609375,1.6023829751211593,16.375911712646484,19.96767234802246,311.142333984375,2.1377298831939697,0.009875845164060593,0.02797645330429077,0.18764105439186096,20,21,"[  0.          27.19000244  55.60061264  85.33171082 116.18331146
 147.7281189  179.39624023 210.82844543 241.65435791 271.84707642
 301.77737427 331.54122925 361.05606079 390.58868408 420.19580078
 449.59194946 478.56304932 506.65332031 533.40740967 558.58972168
 582.28533936]","[  0.          18.16935349  36.33870697  54.50806427  72.67741394
  90.84677124 109.01612854 127.18547821 145.35484314 163.52418518
 181.69354248 199.86289978 218.03225708 236.20159912 254.37095642
 272.54031372 290.70968628 308.87902832 327.04837036 345.2177124
 363.38708496]","[15.397103 15.280459 15.393809 15.825366 16.58378  17.588516 18.063334
 19.629414 19.967672 19.076189 18.809757 18.346603 16.794292 15.837685
 14.991133 13.587033 13.036916 13.135364 13.797888]","[0.         0.         0.         0.02797645 0.02797645 0.01978234
 0.02797645 0.         0.         0.         0.         0.
 0.         0.         0.         0.02797645 0.         0.02797645
 0.02797645]",False,02718,images/creativity/left/02718.jpg,images/creativity/right/02718.jpg,1000,-0.6206140434830469,-0.5075452147443997,-1.1281592582274467,29,30,29,29
702.2680053710938,384.5980224609375,1.8259792415922291,19.263261795043945,21.58454704284668,366.0019836425781,1.6565251350402832,0.029129354283213615,0.03426402062177658,0.5534577369689941,20,21,"[  0.          29.35834503  60.43912506  93.08280945 126.71938324
 160.9125061  195.49006653 230.17922974 265.08129883 300.32568359
 335.70028687 371.20050049 406.99328613 443.40643311 480.75717163
 518.6585083  557.17028809 595.74621582 633.20098877 668.65869141
 702.26800537]","[  0.          19.22990036  38.45980072  57.6897049   76.91960907
  96.14950562 115.37940979 134.60929871 153.83920288 173.0690918
 192.29899597 211.52890015 230.75880432 249.98867798 269.21859741
 288.44851685 307.67843628 326.9083252  346.13821411 365.36810303
 384.59802246]","[17.031385 15.985746 16.003307 17.240599 18.004658 18.82437  19.79313
 19.376175 19.645723 20.211391 20.765785 21.319761 21.01796  20.585785
 21.584547 19.82007  19.757399 18.744467 20.28972 ]","[0.02797645 0.03426402 0.03426402 0.03426402 0.02797645 0.01978234
 0.03426402 0.03426402 0.03426402 0.03426402 0.03426402 0.01978234
 0.01978234 0.03426402 0.02797645 0.02797645 0.01978234 0.01978234
 0.03426402]",False,02817,images/creativity/left/02817.jpg,images/creativity/right/02817.jpg,1000,0.41394797603456457,0.4212092022687259,0.8351571783032905,10,11,10,10
773.98974609375,368.73388671875,2.0990469657704853,21.8217716217041,23.996047973632812,414.6136474609375,1.468001365661621,0.025193210691213608,0.04423465579748154,0.47867101430892944,20,21,"[  0.          32.76102066  67.40534973 103.68492126 141.11538696
 179.35197449 217.79130554 256.21789551 294.83502197 333.5541687
 371.97991943 410.04852295 448.32836914 487.51593018 527.75701904
 568.92883301 610.87298584 653.33050537 695.41741943 735.67608643
 773.98974609]","[  0.          18.43669128  36.87338257  55.31007385  73.74676514
  92.18345642 110.62015533 129.05683899 147.49353027 165.9302063
 184.36691284 202.80360413 221.24029541 239.67697144 258.11367798
 276.55038452 294.98709106 313.42379761 331.86047363 350.29718018
 368.73388672]","[18.169626 18.95799  20.188366 20.467478 21.286598 22.316465 22.35675
 21.634491 21.3131   22.08269  22.706173 22.574518 22.357433 23.149128
 23.781763 23.996048 22.459515 21.831303 22.984232]","[0.         0.01978234 0.01978234 0.         0.01978234 0.03426402
 0.03426402 0.02797645 0.03426402 0.04423466 0.03956468 0.03426402
 0.03426402 0.04423466 0.04423466 0.02797645 0.         0.
 0.01978234]",False,03142,images/creativity/left/03142.jpg,images/creativity/right/03142.jpg,1000,1.677410468721074,1.244187793250339,2.921598261971413,6,4,6,6
567.2417602539062,356.84588623046875,1.589598709532421,15.581817626953125,18.30626678466797,296.0545349121094,1.6915234327316284,0.003123527392745018,0.01978234015405178,0.05934701859951019,20,21,"[  0.          23.32538986  47.8751297   73.78578186 101.00632477
 129.25601196 158.14183044 187.40969849 216.92355347 246.48918152
 275.95196533 305.40353394 335.00445557 365.00064087 395.38342285
 425.91482544 456.23126221 485.80187988 514.2364502  541.39855957
 567.24176025]","[  0.          17.8422966   35.6845932   53.5268898   71.3691864
  89.21147919 107.0537796  124.89607239 142.7383728  160.58065796
 178.42295837 196.26525879 214.1075592  231.94984436 249.79214478
 267.63446045 285.47674561 303.31903076 321.16131592 339.00360107
 356.84588623]","[13.776422 13.600763 13.457937 13.542638 14.453224 15.588216 16.402233
 16.950268 17.887482 18.073298 18.306267 17.973684 17.227907 16.308218
 15.36365  14.337562 14.360286 14.253125 14.19138 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01978234
 0.01978234 0.         0.         0.         0.         0.01978234
 0.        ]",False,03179,images/creativity/left/03179.jpg,images/creativity/right/03179.jpg,1000,-0.6797658166064404,-0.7629761007003284,-1.4427419173067688,36,31,38,38
620.9286499023438,377.1066589355469,1.6465597601883495,16.283254623413086,17.937692642211914,309.3818359375,0.8157007694244385,0.007109593600034714,0.02797645330429077,0.13508227467536926,20,21,"[  0.          27.1644249   55.56346893  85.37992859 116.46281433
 148.50909424 181.32180786 214.61122131 247.96862793 281.16226196
 314.02023315 346.527771   378.66021729 410.4760437  442.20819092
 473.78692627 504.89434814 535.36889648 565.02020264 593.54724121
 620.92858887]","[  0.          18.85533333  37.71066666  56.56600189  75.42133331
  94.27666473 113.13200378 131.98733521 150.84266663 169.69799805
 188.55332947 207.40866089 226.26399231 245.11930847 263.97463989
 282.82998657 301.68533325 320.54067993 339.39599609 358.25134277
 377.10668945]","[16.367064  15.679077  15.395855  15.760934  16.285034  16.056278
 16.376804  16.968836  17.552158  17.937693  17.428404  17.396288
 16.785057  15.78975   15.625776  15.936814  15.310959  15.1401005
 15.588965 ]","[0.02797645 0.01978234 0.01978234 0.01978234 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01978234 0.02797645
 0.        ]",False,03432,images/creativity/left/03432.jpg,images/creativity/right/03432.jpg,1000,-0.41621159662546003,-0.5373495953831491,-0.9535611920086091,25,24,30,30
701.852294921875,420.1615905761719,1.6704342107031196,16.952714920043945,20.392948150634766,322.1015930175781,2.136630058288574,0.022086674347519875,0.02797645330429077,0.4196467995643616,20,21,"[  0.          30.1887722   61.83057785  95.11898804 129.78060913
 165.42578125 201.70970154 238.28900146 274.77944946 311.38540649
 348.39001465 385.82980347 423.34359741 460.69152832 497.67697144
 534.25048828 570.43902588 605.76538086 639.64733887 671.67718506
 701.85235596]","[  0.          21.00807953  42.01615906  63.02423859  84.03231812
 105.04039764 126.0484848  147.05654907 168.06463623 189.07270813
 210.08079529 231.08888245 252.0969696  273.1050415  294.11312866
 315.12121582 336.12930298 357.13739014 378.14544678 399.15353394
 420.16162109]","[15.872959  15.37293   15.577625  16.246956  16.99018   17.721043
 18.97919   20.240522  20.392948  19.97933   19.188192  18.514349
 17.508883  17.296143  16.243172  14.7204685 13.93378   13.494237
 13.8286705]","[0.         0.         0.02797645 0.02797645 0.02797645 0.02797645
 0.02797645 0.         0.         0.02797645 0.02797645 0.02797645
 0.02797645 0.02797645 0.02797645 0.02797645 0.02797645 0.02797645
 0.02797645]",False,03969,images/creativity/left/03969.jpg,images/creativity/right/03969.jpg,1000,-0.3057464259441346,-0.3220088193195285,-0.6277552452636631,22,22,21,21
646.6113891601562,406.8410339355469,1.5893465388808214,16.511014938354492,17.947980880737305,313.70928955078125,0.9703847765922546,0.012698338367044926,0.03426402062177658,0.24126842617988586,20,21,"[  0.          27.41126633  55.80484009  85.42003632 116.13581085
 147.66542053 179.78561401 212.34580994 245.09838867 278.05697632
 311.48413086 345.24038696 379.31588745 413.8739624  449.01138306
 484.41409302 519.31707764 553.30895996 586.04803467 617.15234375
 646.61132812]","[  0.          20.34205246  40.68410492  61.02616119  81.36820984
 101.71025848 122.05231476 142.3943634  162.73641968 183.07846069
 203.42051697 223.76257324 244.10462952 264.44665527 284.78869629
 305.1307373  325.47280884 345.81488037 366.15692139 386.4989624
 406.84103394]","[17.94798  16.848646 15.773728 15.542424 15.742139 15.958257 16.33964
 17.41395  17.446386 17.31645  17.919909 17.728277 17.637905 16.431017
 16.202698 15.966986 15.190347 14.709873 15.592675]","[0.01978234 0.01978234 0.01978234 0.         0.         0.
 0.01978234 0.03426402 0.         0.         0.         0.
 0.         0.         0.01978234 0.03426402 0.03426402 0.01978234
 0.01978234]",False,04010,images/creativity/left/04010.jpg,images/creativity/right/04010.jpg,1000,-0.6809325900177298,-0.46408747181464555,-1.1450200618323754,30,32,26,26
706.9834594726562,350.8328857421875,2.015157324767408,23.144731521606445,25.871353149414062,439.7499084472656,1.6672698259353638,0.0010411757975816727,0.01978234015405178,0.01978234015405178,20,21,"[  0.          29.67968941  61.5850563   95.44671631 130.3114624
 165.24763489 199.88613892 234.3690033  268.70965576 302.79870605
 336.88708496 371.63265991 407.31997681 443.77719116 481.26321411
 519.88659668 559.67242432 599.47753906 637.76672363 673.70056152
 706.98339844]","[  0.          17.54164314  35.08328629  52.62493134  70.16657257
  87.70821381 105.24986267 122.79150391 140.3331604  157.87480164
 175.41644287 192.95808411 210.49972534 228.04135132 245.58299255
 263.12463379 280.66629028 298.20794678 315.74957275 333.29122925
 350.83288574]","[21.905842 20.02847  20.162006 21.015713 22.35824  22.367119 22.057604
 22.252054 23.244207 23.732817 23.620117 24.493532 25.519691 25.871353
 25.717499 23.933207 24.085394 23.08551  24.299564]","[0.         0.         0.         0.         0.         0.
 0.         0.01978234 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",False,04371,images/creativity/left/04371.jpg,images/creativity/right/04371.jpg,1000,1.2892598176278884,1.669735376848276,2.9589951944761648,5,6,5,5
689.2605590820312,379.5397644042969,1.816043070385138,19.742826461791992,21.755264282226562,375.11370849609375,1.4847086668014526,0.0,0.0,0.0,20,21,"[  0.          30.96774673  63.23368073  96.11061096 129.01197815
 161.74203491 194.24020386 226.45779419 258.48382568 290.81262207
 323.90097046 357.79483032 392.6572876  428.5881958  465.56674194
 503.42993164 541.94256592 580.59094238 618.45129395 654.75158691
 689.26049805]","[  0.          18.97698784  37.95397568  56.93096542  75.90795135
  94.8849411  113.86193848 132.83892822 151.81591797 170.79290771
 189.76989746 208.74688721 227.72387695 246.70085144 265.67785645
 284.65484619 303.63183594 322.60882568 341.58578491 360.56277466
 379.5397644 ]","[19.301512 17.929918 18.705776 18.943151 19.023182 19.41848  20.36065
 21.207296 20.836246 21.118452 21.486515 21.633953 21.755264 21.358109
 20.711016 18.383501 17.570402 16.910395 18.459862]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,04398,images/creativity/left/04398.jpg,images/creativity/right/04398.jpg,1000,0.3679741075415011,0.5754675324937355,0.9434416400352366,9,13,9,9
649.0700073242188,354.66400146484375,1.8300983596965315,18.622066497802734,22.115007400512695,353.81927490234375,1.735990285873413,0.009954137727618217,0.03956468030810356,0.18912862241268158,20,21,"[  0.          27.90068245  57.02009583  87.78353119 120.05986023
 153.04092407 186.06910706 218.76702881 250.92837524 282.97207642
 315.24743652 347.74847412 380.44107056 413.49810791 447.01779175
 480.93826294 515.31201172 549.99725342 584.42211914 617.54907227
 649.06994629]","[  0.          17.73319817  35.46639633  53.19959641  70.93279266
  88.66598511 106.39918518 124.13237762 141.86558533 159.5987854
 177.33198547 195.06518555 212.79838562 230.53157043 248.26477051
 265.99798584 283.73120117 301.4644165  319.19760132 336.93078613
 354.66400146]","[16.80541  16.035904 14.994222 15.423489 17.443596 18.348917 19.832134
 20.35357  19.322176 18.561998 18.624142 19.016056 18.960365 19.371935
 19.674175 19.74509  19.309683 19.881378 22.115007]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.02797645 0.03426402 0.03956468 0.
 0.         0.03956468 0.02797645 0.01978234 0.         0.
 0.        ]",False,04624,images/creativity/left/04624.jpg,images/creativity/right/04624.jpg,1000,0.4330068056468646,0.21496023782505688,0.6479670434719215,13,9,13,13
621.3607177734375,384.30194091796875,1.6168555284660147,16.6359806060791,17.718809127807617,316.0836486816406,0.8297564387321472,0.003123527392745018,0.01978234015405178,0.05934701859951019,20,21,"[  0.          30.72543526  62.34945679  95.19056702 129.05653381
 163.26847839 197.33456421 231.07998657 264.41278076 297.36914062
 329.99624634 362.26177979 394.06771851 425.23880005 455.70544434
 485.46697998 514.52526855 542.78503418 570.07305908 596.2868042
 621.3605957 ]","[  0.          19.21509933  38.43019867  57.645298    76.86039734
  96.07549286 115.29059601 134.50569153 153.72079468 172.93588257
 192.15098572 211.36608887 230.58119202 249.79626465 269.01135254
 288.22644043 307.44152832 326.65661621 345.8717041  365.08679199
 384.30187988]","[16.19195  15.942398 15.327053 15.55119  16.605316 17.115194 17.576105
 17.71881  17.6847   17.482515 17.317036 17.271727 17.283052 17.05724
 16.807617 16.405064 16.06598  15.640806 15.039878]","[0.01978234 0.01978234 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01978234
 0.        ]",False,04761,images/creativity/left/04761.jpg,images/creativity/right/04761.jpg,1000,-0.5536506981090886,-0.42389060875263157,-0.9775413068617202,26,29,23,23
687.7158203125,402.7486572265625,1.7075558365564751,17.458154678344727,20.652494430541992,331.7049560546875,2.2333338260650635,0.018457883968949318,0.02797645330429077,0.350699782371521,20,21,"[  0.          30.0481472   62.0745163   95.98597717 130.67103577
 165.29109192 199.8217926  234.65409851 270.10769653 306.12600708
 342.37405396 378.65020752 414.80718994 450.89096069 486.90670776
 522.88824463 558.50933838 593.17468262 626.35900879 657.81774902
 687.71594238]","[  0.          20.1374321   40.2748642   60.41230011  80.54972839
 100.68715668 120.82459259 140.96202087 161.09945679 181.23687744
 201.37431335 221.51174927 241.64918518 261.78659058 281.92404175
 302.06149292 322.19894409 342.33636475 362.4737854  382.61120605
 402.74865723]","[18.001331 16.976208 16.919516 18.689743 20.268854 20.652494 20.127638
 19.295963 19.15172  19.077755 18.915297 18.367088 17.616613 16.695707
 15.128576 14.073583 13.592919 13.862649 14.291304]","[0.         0.01978234 0.02797645 0.         0.01978234 0.01978234
 0.         0.         0.01978234 0.02797645 0.02797645 0.02797645
 0.02797645 0.02797645 0.02797645 0.02797645 0.02797645 0.01978234
 0.        ]",False,04963,images/creativity/left/04963.jpg,images/creativity/right/04963.jpg,1000,-0.13398763579638537,-0.15942742300124257,-0.29341505879762797,18,18,16,16
662.592041015625,359.25714111328125,1.8443392355747104,20.534391403198242,23.159221649169922,390.1534423828125,2.1723949909210205,0.03184720501303673,0.03426402062177658,0.6050968766212463,20,21,"[  0.          29.66501236  61.9840126   97.05904388 134.0355835
 171.82337952 209.49971008 246.80825806 283.12280273 318.53201294
 353.08810425 386.8576355  420.2131958  453.56256104 486.87261963
 519.56750488 551.17114258 581.55456543 610.32006836 637.29455566
 662.59204102]","[  0.          17.9628582   35.9257164   53.88857269  71.8514328
  89.81428528 107.77714539 125.73999786 143.7028656  161.66571045
 179.62857056 197.59143066 215.55429077 233.51713562 251.47999573
 269.44287109 287.4057312  305.36859131 323.3314209  341.29428101
 359.25714111]","[20.333975 19.091105 19.64489  21.153032 23.159222 22.781311 22.982456
 22.709562 22.718582 22.707756 22.941095 22.098492 20.635862 18.929386
 18.767727 17.806774 17.001232 17.294764 17.39621 ]","[0.03426402 0.02797645 0.03426402 0.03426402 0.02797645 0.02797645
 0.01978234 0.03426402 0.02797645 0.03426402 0.03426402 0.02797645
 0.03426402 0.03426402 0.03426402 0.03426402 0.03426402 0.03426402
 0.03426402]",False,05078,images/creativity/left/05078.jpg,images/creativity/right/05078.jpg,1000,0.49889819793509255,0.8300848856736296,1.3289830836087222,8,8,8,8
641.0787353515625,418.0320129394531,1.5335637355706895,15.462800979614258,17.576929092407227,293.793212890625,1.2745379209518433,0.010307114571332932,0.02797645330429077,0.1958351731300354,20,21,"[  0.          29.42840195  60.36273193  92.83206177 126.64043427
 161.3921051  196.47824097 231.34358215 265.9765625  300.34042358
 334.50668335 368.48297119 402.1328125  435.1635437  467.40637207
 498.90396118 529.64801025 559.40551758 587.87286377 614.99090576
 641.07867432]","[  0.          20.90159988  41.80319977  62.70480347  83.60640717
 104.50801086 125.40961456 146.311203   167.21281433 188.1144104
 209.01602173 229.91763306 250.81924438 271.7208252  292.62243652
 313.52404785 334.42565918 355.32727051 376.22885132 397.13046265
 418.03207397]","[14.958713 14.584897 14.605198 15.040168 15.241237 16.702162 17.53887
 17.57693  17.440517 16.821348 16.145702 15.702073 15.850481 15.603344
 14.829862 13.820937 13.368782 13.636429 14.32556 ]","[0.         0.         0.02797645 0.02797645 0.02797645 0.
 0.         0.02797645 0.         0.         0.         0.
 0.         0.         0.02797645 0.02797645 0.         0.
 0.02797645]",False,05356,images/creativity/left/05356.jpg,images/creativity/right/05356.jpg,1000,-0.9390351538829935,-0.8012593825191662,-1.7402945364021596,41,42,39,39
850.8016967773438,347.027099609375,2.451686619676198,27.160686492919922,35.21258544921875,516.0530395507812,4.6232099533081055,0.015211960300803185,0.03956468030810356,0.28902724385261536,20,21,"[  0.          31.56285095  66.75382996 104.21369171 142.53756714
 180.86595154 219.02966309 257.12234497 295.48083496 334.66323853
 374.72070312 415.90606689 458.26144409 501.36016846 545.67974854
 592.35028076 642.73101807 694.74523926 748.04614258 802.22406006
 850.80175781]","[  0.          17.35135651  34.70271301  52.05406952  69.40542603
  86.75678253 104.10813904 121.45948792 138.81085205 156.16220093
 173.51356506 190.8649292  208.21629333 225.56762695 242.91899109
 260.27035522 277.6217041  294.97305298 312.32440186 329.67575073
 347.02709961]","[21.799248 20.836689 21.224264 22.230734 22.83908  23.948212 24.910381
 25.000648 25.352308 26.119164 25.802176 27.04376  29.534939 32.122128
 32.796124 32.768883 35.212585 33.633343 32.87841 ]","[0.03956468 0.03956468 0.03956468 0.03956468 0.03426402 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03426402 0.02797645
 0.03426402]",False,05358,images/creativity/left/05358.jpg,images/creativity/right/05358.jpg,1000,3.3090459081879904,2.9615205125933004,6.270566420781291,1,1,1,1
692.0398559570312,393.50482177734375,1.758656610181532,17.243330001831055,19.738265991210938,327.6232604980469,2.055049180984497,0.001472444855608046,0.02797645330429077,0.02797645330429077,20,21,"[  0.          34.71065903  71.14787292 109.09692383 147.83691406
 186.80851746 225.39573669 263.04537964 299.55529785 334.93856812
 369.49450684 403.55667114 437.55795288 471.59783936 505.64147949
 539.56384277 572.80541992 604.79162598 635.27581787 664.28771973
 692.03985596]","[  0.          19.67524147  39.35048676  59.02572632  78.70096588
  98.37620544 118.05145264 137.72668457 157.40193176 177.0771637
 196.75241089 216.42765808 236.10290527 255.77812195 275.45336914
 295.12860107 314.80383301 334.47906494 354.15429688 373.82952881
 393.50476074]","[17.124882 16.847845 17.595749 18.576153 18.70337  19.3327   19.579794
 19.738266 19.555311 19.210373 18.90635  17.808939 17.391981 16.083296
 14.889639 14.463156 14.330334 13.910005 13.575137]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02797645 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",False,05655,images/creativity/left/05655.jpg,images/creativity/right/05655.jpg,1000,0.10245155164993688,-0.22852862704707175,-0.12607707539713486,15,15,19,19
585.5658569335938,361.07452392578125,1.6217312995861115,15.918581008911133,18.514745712280273,302.4530334472656,1.4722938537597656,0.010054482147097588,0.02797645330429077,0.1910351663827896,20,21,"[  0.          28.43167305  58.19380951  89.26180267 121.18989563
 153.44570923 185.59007263 217.28744507 248.34259033 278.77224731
 308.75524902 338.44546509 367.86471558 397.00296021 425.82650757
 454.32312012 482.41296387 509.87683105 536.33612061 561.50866699
 585.56585693]","[  0.          18.05372429  36.10744858  54.16117096  72.21489716
  90.26861572 108.32234192 126.37606049 144.42979431 162.48350525
 180.53723145 198.59095764 216.64468384 234.69839478 252.75212097
 270.80584717 288.85958862 306.91333008 324.96704102 343.02078247
 361.07452393]","[14.411914  14.08049   14.273542  14.826391  15.447432  16.1366
 17.074554  18.024336  18.514746  18.252695  17.824331  17.259357
 16.611172  15.966215  15.2548065 14.777279  14.244259  14.456562
 15.016368 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02797645 0.01978234 0.
 0.02797645 0.01978234 0.         0.02797645 0.01978234 0.01978234
 0.02797645]",False,05688,images/creativity/left/05688.jpg,images/creativity/right/05688.jpg,1000,-0.5310908955849901,-0.6546516961230786,-1.1857425917080686,31,27,34,34
